1	110
1	126
1	99
1	120
1	157
1	159
1	206
1	217
1	216
1	223
1	203
1	181
1	182
1	185
1	18
2	110
2	126
2	99
2	120
2	157
2	159
2	206
2	217
2	203
2	190
2	183
2	185
2	18
3	110
3	126
3	99
3	120
3	157
3	159
3	18
3	136
3	14
3	217
3	207
3	185
4	110
4	126
4	99
4	120
4	157
4	159
4	18
4	136
4	14
4	208
4	203
4	221
4	186
5	110
5	111
5	126
5	99
5	120
5	146
5	157
5	206
5	218
5	18
5	136
5	14
5	201
5	185
6	110
6	111
6	126
6	99
6	120
6	146
6	157
6	206
6	218
6	201
6	18
6	136
6	14
6	187
6	196
6	221
6	202
7	110
7	111
7	126
7	99
7	120
7	146
7	157
7	206
7	218
7	201
7	18
7	136
7	14
7	187
7	181
8	110
8	111
8	126
8	99
8	120
8	146
8	157
8	206
8	218
8	201
8	18
8	136
8	14
8	187
8	219
8	181
9	110
9	111
9	126
9	99
9	120
9	146
9	157
9	206
9	218
9	201
9	18
9	136
9	14
9	187
9	207
10	110
10	126
10	99
10	120
10	157
10	121
10	206
10	217
10	201
10	216
10	181
10	187
10	122
10	151
10	198
10	18
11	110
11	126
11	99
11	120
11	157
11	121
11	206
11	217
11	216
11	201
11	181
11	185
11	122
11	151
11	198
11	18
12	110
12	111
12	126
12	99
12	122
12	146
12	120
12	157
12	159
12	206
12	218
12	201
12	18
12	136
12	14
12	207
12	219
12	181
12	187
12	198
12	196
12	221
12	182
13	110
13	111
13	155
13	120
13	233
13	146
13	159
13	119
13	100
13	126
13	99
13	157
13	18
13	136
13	14
13	219
13	186
13	216
13	235
13	181
13	206
13	196
13	218
13	223
13	182
14	110
14	120
14	99
14	157
14	206
14	217
14	185
14	235
15	110
15	111
15	126
15	99
15	120
15	157
15	122
15	18
15	136
15	14
15	206
15	197
15	196
16	110
16	111
16	155
16	119
16	233
16	146
16	159
16	126
16	100
16	120
16	99
16	157
16	18
16	136
16	14
16	219
16	186
16	216
16	235
16	181
16	206
16	196
16	218
16	223
16	182
16	134
16	201
16	195
16	187
17	110
17	126
17	99
17	18
17	195
17	197
17	198
17	199
18	110
18	126
18	99
18	198
18	196
18	197
18	18
19	110
19	126
19	99
19	122
19	157
19	120
19	18
19	136
19	14
19	206
19	197
19	198
19	195
20	110
20	99
20	120
20	157
20	159
20	122
20	18
20	136
20	14
20	220
20	186
20	206
20	197
20	198
20	195
20	203
21	110
21	126
21	99
21	120
21	157
21	122
21	18
21	136
21	14
21	207
21	197
21	198
21	202
21	185
22	111
22	110
22	99
22	119
22	157
22	159
22	220
22	120
22	151
22	18
22	201
22	185
23	110
23	126
23	99
23	120
23	157
23	206
23	217
23	185
24	110
24	126
24	99
24	121
24	157
24	206
24	217
24	201
24	185
24	18
25	110
25	126
25	99
25	120
25	157
25	159
25	18
25	206
25	196
25	185
26	110
26	111
26	126
26	99
26	120
26	157
26	159
26	18
26	204
26	185
27	110
27	99
27	120
27	157
27	146
27	206
27	218
27	201
27	187
27	217
27	221
27	220
27	222
27	196
27	216
27	223
27	182
27	185
27	18
28	110
28	111
28	126
28	99
28	120
28	157
28	206
28	217
28	221
28	220
28	222
28	196
28	195
28	199
28	182
28	185
29	110
29	126
29	99
29	122
29	157
29	120
29	206
29	197
29	196
29	18
30	110
30	126
30	99
30	122
30	157
30	120
30	206
30	220
30	195
30	198
30	196
30	197
30	18
30	187
31	110
31	99
31	122
31	157
31	120
31	206
31	220
31	198
31	196
31	197
31	18
31	195
31	185
32	110
32	126
32	99
32	120
32	157
32	159
32	121
32	18
32	136
32	14
32	204
32	206
32	197
32	203
32	185
33	110
33	126
33	99
33	122
33	157
33	18
33	136
33	14
33	198
33	196
33	197
34	110
34	126
34	120
34	157
34	100
34	134
34	99
34	159
34	18
34	136
34	206
34	137
35	110
35	126
35	99
35	18
36	110
36	111
36	120
36	146
36	157
36	100
36	126
36	99
36	18
36	206
36	218
36	201
36	136
36	14
36	187
36	235
36	159
36	207
36	181
37	110
37	126
37	99
37	120
37	157
37	206
37	217
37	216
37	201
37	181
37	185
37	18
38	110
38	111
38	120
38	119
38	146
38	157
38	100
38	126
38	99
38	206
38	219
38	181
38	185
38	18
38	235
38	196
38	218
38	217
38	222
38	201
38	187
38	216
38	159
39	110
39	126
39	99
39	120
39	157
39	18
39	136
39	14
39	206
39	218
39	181
40	110
40	126
40	99
40	120
40	157
40	18
40	136
40	14
40	218
40	182
41	110
41	126
41	99
41	120
41	157
41	18
41	136
41	14
41	219
41	182
42	111
42	110
42	126
42	99
42	120
42	157
42	18
42	136
42	14
42	206
42	217
42	218
42	181
42	185
43	110
43	111
43	126
43	99
43	122
43	157
43	206
43	18
43	220
43	198
43	196
43	197
43	207
43	185
44	110
44	126
44	99
44	120
44	157
44	159
44	206
44	217
44	224
44	221
44	220
44	222
44	203
44	181
44	185
44	18
45	110
45	120
45	119
45	100
45	126
45	99
45	146
45	159
45	18
45	182
45	157
45	206
45	196
45	218
45	216
45	222
45	201
45	202
45	185
45	221
45	235
45	217
45	187
46	110
46	120
46	100
46	126
46	99
46	146
46	159
46	157
46	18
46	206
46	218
46	201
46	187
46	235
47	110
47	111
47	120
47	119
47	146
47	157
47	100
47	159
47	126
47	99
47	219
47	221
47	18
47	203
47	181
47	185
47	206
47	196
47	218
47	217
47	222
47	201
47	187
47	216
47	235
48	110
48	120
48	100
48	126
48	99
48	157
48	206
48	218
48	201
48	18
48	187
48	197
48	235
49	110
49	111
49	155
49	119
49	126
49	100
49	120
49	99
49	157
49	206
49	134
49	146
49	219
49	195
49	151
49	201
49	185
49	235
49	196
49	18
49	202
49	218
49	217
49	222
49	187
49	216
49	181
49	159
50	110
50	126
50	99
50	18
51	110
51	126
51	99
51	18
52	110
52	126
52	99
52	18
53	111
53	110
53	99
53	122
53	157
53	18
53	136
53	14
53	218
53	182
54	111
54	110
54	99
54	122
54	157
54	18
54	136
54	14
54	221
54	222
54	182
55	111
55	110
55	99
55	122
55	157
55	18
55	136
55	14
55	218
55	223
55	182
56	111
56	110
56	126
56	99
56	122
56	157
56	18
56	136
56	14
56	218
56	206
56	182
56	197
56	198
56	195
57	111
57	110
57	126
57	99
57	122
57	157
57	18
57	136
57	14
57	218
57	206
57	182
57	197
57	198
57	195
58	110
58	120
58	157
58	100
58	126
58	99
58	18
58	136
58	14
58	221
58	181
58	216
58	235
58	196
58	197
58	182
59	110
59	120
59	157
59	100
59	126
59	99
59	18
59	136
59	14
59	221
59	181
59	216
59	235
59	196
59	197
59	182
60	110
60	126
60	99
60	120
60	157
60	146
60	206
60	218
60	201
60	187
60	217
60	221
60	220
60	222
60	196
60	181
60	185
60	18
61	110
61	111
61	120
61	119
61	100
61	126
61	99
61	146
61	219
61	18
61	181
61	157
61	206
61	221
61	220
61	222
61	201
61	197
61	196
61	195
61	187
61	235
61	218
61	217
61	216
62	110
62	111
62	120
62	119
62	100
62	126
62	99
62	233
62	146
62	157
62	206
62	219
62	18
62	218
62	182
62	134
62	137
62	216
62	203
62	235
62	181
62	187
62	196
62	217
62	222
62	201
63	110
63	111
63	120
63	146
63	100
63	126
63	99
63	157
63	206
63	218
63	201
63	18
63	136
63	14
63	187
63	159
63	207
63	235
64	110
64	126
64	99
64	120
64	157
64	206
64	198
64	18
64	195
65	110
65	111
65	126
65	99
65	120
65	157
65	206
65	217
65	201
65	216
65	181
65	223
65	182
65	185
65	18
66	110
66	155
66	119
66	233
66	146
66	159
66	126
66	120
66	157
66	134
66	100
66	99
66	18
66	136
66	14
66	219
66	182
66	186
66	206
66	199
66	216
66	217
66	222
66	223
66	203
66	208
66	187
66	137
