1	16
2	16
3	12
4	12
5	17
6	17
7	17
8	17
9	17
10	16
11	16
12	17
13	22
14	14
15	10
16	22
17	8
18	8
19	10
20	12
21	11
22	14
23	14
24	14
25	11
26	11
27	18
28	15
29	9
30	16
31	12
32	11
33	10
34	21
35	7
36	19
37	14
38	20
39	13
40	13
41	13
42	13
43	12
44	16
45	19
46	19
47	20
48	18
49	22
50	8
51	8
52	8
53	15
54	15
55	15
56	13
57	15
58	23
59	23
60	20
61	20
62	21
63	18
64	9
65	16
66	22
