37545	4
37546	8
37546	8
37546	8
37546	8
37546	8
37546	8
37546	8
37559	27
37559	27
37559	27
37559	27
37559	27
37559	27
37559	27
37561	20
37561	20
37562	20
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37562	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37563	23
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	22
37564	8
37564	8
37564	8
37564	8
37564	8
37564	8
37564	22
37564	22
37564	22
37564	22
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37564	23
37565	4
37565	4
37565	4
37565	4
37565	4
37565	4
37565	4
37565	16
37565	16
37565	16
37565	16
37565	16
37565	32
37565	32
37565	32
37565	32
37565	32
37565	32
37565	32
37565	32
37565	20
37565	20
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	23
37566	32
37566	34
37566	32
37566	32
37566	32
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37566	35
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	8
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37567	36
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	23
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37570	20
37571	32
37571	32
37572	5
37572	5
37572	5
37572	5
37572	5
37572	5
37572	5
37572	5
37572	5
37572	5
37572	5
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37573	14
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	35
37574	36
37574	36
37574	36
37574	36
37574	36
37574	36
37574	36
37574	36
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37574	23
37577	43
37577	43
37577	43
37577	43
37577	43
37577	43
37577	43
37577	43
37577	43
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	23
37577	44
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	23
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37578	34
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37579	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	23
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37583	35
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	23
37584	20
37584	20
37584	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	20
37585	34
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	22
37585	34
37585	34
37585	34
37585	34
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	23
37585	34
37585	34
37585	34
37585	34
37586	22
37586	22
37586	22
37586	22
37586	22
37586	22
37586	16
37586	16
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	34
37586	32
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37588	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	15
37592	15
37592	15
37592	35
37592	35
37592	35
37592	35
37592	35
37592	35
37592	35
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	23
37592	47
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	4
37593	47
37593	35
37593	35
37593	35
37593	35
37593	35
37593	35
37593	35
37593	35
37593	35
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37593	5
37594	20
37594	20
37594	20
37594	20
37594	20
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37594	35
37595	35
37595	35
37595	35
37595	35
37595	35
37595	35
37595	35
37595	35
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
37596	4
